id,code,siruta_code,level,parent_code,name_ro,nuts,type,urban,source
598,37823,37823,LAU,BT,IBĂNEŞTI,RO212,3,0,SIRUTA
599,37850,37850,LAU,BT,LEORDA,RO212,3,0,SIRUTA
601,37912,37912,LAU,BT,LUNCA,RO212,3,0,SIRUTA
602,37958,37958,LAU,BT,MANOLEASA,RO212,3,0,SIRUTA
78,3805,3805,LAU,AB,CERGĂU,RO121,3,0,SIRUTA
603,38063,38063,LAU,BT,MIHAI EMINESCU,RO212,3,0,SIRUTA
604,38161,38161,LAU,BT,MIHĂILENI,RO212,3,0,SIRUTA
605,38241,38241,LAU,BT,MIHĂLĂŞENI,RO212,3,0,SIRUTA
606,38321,38321,LAU,BT,MILEANCA,RO212,3,0,SIRUTA
607,38376,38376,LAU,BT,MITOC,RO212,3,0,SIRUTA
79,3841,3841,LAU,AB,CERU-BĂCĂINŢI,RO121,3,0,SIRUTA
608,38456,38456,LAU,BT,NICŞENI,RO212,3,0,SIRUTA
609,38492,38492,LAU,BT,PĂLTINIŞ,RO212,3,0,SIRUTA
610,38544,38544,LAU,BT,POMÂRLA,RO212,3,0,SIRUTA
611,38580,38580,LAU,BT,PRĂJENI,RO212,3,0,SIRUTA
613,38633,38633,LAU,BT,RĂDĂUŢI-PRUT,RO212,3,0,SIRUTA
614,38679,38679,LAU,BT,RĂUSENI,RO212,3,0,SIRUTA
615,38731,38731,LAU,BT,RIPICENI,RO212,3,0,SIRUTA
616,38811,38811,LAU,BT,ROMA,RO212,3,0,SIRUTA
617,38848,38848,LAU,BT,ROMÂNEŞTI,RO212,3,0,SIRUTA
618,38893,38893,LAU,BT,SANTA MARE,RO212,3,0,SIRUTA
622,38982,38982,LAU,BT,SUHARĂU,RO212,3,0,SIRUTA
623,39051,39051,LAU,BT,SULIŢA,RO212,3,0,SIRUTA
619,39122,39122,LAU,BT,ŞENDRICENI,RO212,3,0,SIRUTA
564,39168,39168,LAU,BT,ORAŞ ŞTEFĂNEŞTI,RO212,2,1,SIRUTA
621,39220,39220,LAU,BT,ŞTIUBIENI,RO212,3,0,SIRUTA
624,39266,39266,LAU,BT,TODIRENI,RO212,3,0,SIRUTA
625,39328,39328,LAU,BT,TRUŞEŞTI,RO212,3,0,SIRUTA
626,39391,39391,LAU,BT,TUDORA,RO212,3,0,SIRUTA
627,39417,39417,LAU,BT,UNGURENI,RO212,3,0,SIRUTA
628,39532,39532,LAU,BT,UNŢENI,RO212,3,0,SIRUTA
80,3958,3958,LAU,AB,CETATEA DE BALTĂ,RO121,3,0,SIRUTA
629,39612,39612,LAU,BT,VĂCULEŞTI,RO212,3,0,SIRUTA
631,39658,39658,LAU,BT,VIIŞOARA,RO212,3,0,SIRUTA
630,39694,39694,LAU,BT,VÂRFU CÂMPULUI,RO212,3,0,SIRUTA
632,39738,39738,LAU,BT,VLĂDENI,RO212,3,0,SIRUTA
633,39792,39792,LAU,BT,VLĂSINEŞTI,RO212,3,0,SIRUTA
634,39836,39836,LAU,BT,VORNICENI,RO212,3,0,SIRUTA
635,39872,39872,LAU,BT,VORONA,RO212,3,0,SIRUTA
600,39942,39942,LAU,BT,LOZNA,RO212,3,0,SIRUTA
586,39959,39959,LAU,BT,DIMĂCHENI,RO212,3,0,SIRUTA
573,39967,39967,LAU,BT,CÂNDEŞTI,RO212,3,0,SIRUTA
579,39975,39975,LAU,BT,COŞULA,RO212,3,0,SIRUTA
569,39983,39983,LAU,BT,BLÂNDEŞTI,RO212,3,0,SIRUTA
565,40035,40035,LAU,BT,ADĂŞENI,RO212,3,0,SIRUTA
82,4008,4008,LAU,AB,CIURULEASA,RO121,3,0,SIRUTA
636,40198,40198,LAU,BV,MUNICIPIUL BRAŞOV,RO122,1,1,SIRUTA
640,40214,40214,LAU,BV,ORAŞ GHIMBAV,RO122,2,1,SIRUTA
637,40241,40241,LAU,BV,MUNICIPIUL  CODLEA,RO122,4,1,SIRUTA
638,40278,40278,LAU,BV,MUNICIPIUL FĂGĂRAŞ,RO122,4,1,SIRUTA
641,40303,40303,LAU,BV,ORAŞ PREDEAL,RO122,2,1,SIRUTA
642,40367,40367,LAU,BV,ORAŞ RÂŞNOV,RO122,2,1,SIRUTA
643,40394,40394,LAU,BV,ORAŞ RUPEA,RO122,2,1,SIRUTA
639,40438,40438,LAU,BV,MUNICIPIUL SĂCELE,RO122,4,1,SIRUTA
644,40465,40465,LAU,BV,ORAŞ VICTORIA,RO122,2,1,SIRUTA
645,40492,40492,LAU,BV,ORAŞ ZĂRNEŞTI,RO122,2,1,SIRUTA
646,40526,40526,LAU,BV,APAŢA,RO122,3,0,SIRUTA
648,40544,40544,LAU,BV,BECLEAN,RO122,3,0,SIRUTA
649,40606,40606,LAU,BV,BOD,RO122,3,0,SIRUTA
650,40633,40633,LAU,BV,BRAN,RO122,3,0,SIRUTA
651,40688,40688,LAU,BV,BUDILA,RO122,3,0,SIRUTA
652,40704,40704,LAU,BV,BUNEŞTI,RO122,3,0,SIRUTA
653,40768,40768,LAU,BV,CAŢA,RO122,3,0,SIRUTA
654,40820,40820,LAU,BV,CINCU,RO122,3,0,SIRUTA
655,40857,40857,LAU,BV,COMANA,RO122,3,0,SIRUTA
656,40900,40900,LAU,BV,CRISTIAN,RO122,3,0,SIRUTA
659,40928,40928,LAU,BV,DUMBRĂVIŢA,RO122,3,0,SIRUTA
660,40955,40955,LAU,BV,FELDIOARA,RO122,3,0,SIRUTA
661,40991,40991,LAU,BV,FUNDATA,RO122,3,0,SIRUTA
662,41033,41033,LAU,BV,HĂLCHIU,RO122,3,0,SIRUTA
76,4106,4106,LAU,AB,CÂLNIC,RO121,3,0,SIRUTA
663,41088,41088,LAU,BV,HĂRMAN,RO122,3,0,SIRUTA
664,41113,41113,LAU,BV,HÂRSENI,RO122,3,0,SIRUTA
665,41177,41177,LAU,BV,HOGHIZ,RO122,3,0,SIRUTA
667,41248,41248,LAU,BV,HOMOROD,RO122,3,0,SIRUTA
668,41284,41284,LAU,BV,JIBERT,RO122,3,0,SIRUTA
669,41346,41346,LAU,BV,LISA,RO122,3,0,SIRUTA
670,41382,41382,LAU,BV,MĂIERUŞ,RO122,3,0,SIRUTA
671,41417,41417,LAU,BV,MÂNDRA,RO122,3,0,SIRUTA
84,4142,4142,LAU,AB,CRICĂU,RO121,3,0,SIRUTA
672,41471,41471,LAU,BV,MOIECIU,RO122,3,0,SIRUTA
673,41541,41541,LAU,BV,ORMENIŞ,RO122,3,0,SIRUTA
674,41578,41578,LAU,BV,PĂRĂU,RO122,3,0,SIRUTA
675,41621,41621,LAU,BV,POIANA MĂRULUI,RO122,3,0,SIRUTA
676,41667,41667,LAU,BV,PREJMER,RO122,3,0,SIRUTA
677,41701,41701,LAU,BV,RACOŞ,RO122,3,0,SIRUTA
678,41738,41738,LAU,BV,RECEA,RO122,3,0,SIRUTA
681,41818,41818,LAU,BV,ŞERCAIA,RO122,3,0,SIRUTA
682,41854,41854,LAU,BV,ŞINCA,RO122,3,0,SIRUTA
83,4188,4188,LAU,AB,CRĂCIUNELU DE JOS,RO121,3,0,SIRUTA
680,41925,41925,LAU,BV,SÂNPETRU,RO122,3,0,SIRUTA
684,41943,41943,LAU,BV,ŞOARŞ,RO122,3,0,SIRUTA
685,42003,42003,LAU,BV,TĂRLUNGENI,RO122,3,0,SIRUTA
686,42058,42058,LAU,BV,TELIU,RO122,3,0,SIRUTA
687,42076,42076,LAU,BV,TICUŞU,RO122,3,0,SIRUTA
688,42101,42101,LAU,BV,UCEA,RO122,3,0,SIRUTA
689,42156,42156,LAU,BV,UNGRA,RO122,3,0,SIRUTA
690,42183,42183,LAU,BV,VAMA BUZĂULUI,RO122,3,0,SIRUTA
691,42236,42236,LAU,BV,VIŞTEA,RO122,3,0,SIRUTA
692,42307,42307,LAU,BV,VOILA,RO122,3,0,SIRUTA
693,42398,42398,LAU,BV,VULCAN,RO122,3,0,SIRUTA
86,4240,4240,LAU,AB,DAIA ROMÂNĂ,RO121,3,0,SIRUTA
683,42449,42449,LAU,BV,ŞINCA NOUĂ,RO122,3,0,SIRUTA
657,42456,42456,LAU,BV,CRIZBAV,RO122,3,0,SIRUTA
679,42464,42464,LAU,BV,SÂMBĂTA DE SUS,RO122,3,0,SIRUTA
666,42472,42472,LAU,BV,HOLBAV,RO122,3,0,SIRUTA
658,42480,42480,LAU,BV,DRĂGUŞ,RO122,3,0,SIRUTA
647,42498,42498,LAU,BV,AUGUSTIN,RO122,3,0,SIRUTA
87,4268,4268,LAU,AB,DOŞTAT,RO121,3,0,SIRUTA
694,42682,42682,LAU,BR,MUNICIPIUL BRĂILA,RO221,1,1,SIRUTA
702,42708,42708,LAU,BR,CHISCANI,RO221,3,0,SIRUTA
695,42753,42753,LAU,BR,ORAŞ FĂUREI,RO221,2,1,SIRUTA
725,42771,42771,LAU,BR,SURDILA-GRECI,RO221,3,0,SIRUTA
698,42824,42824,LAU,BR,BĂRĂGANUL,RO221,3,0,SIRUTA
699,42842,42842,LAU,BR,BERTEŞTII DE JOS,RO221,3,0,SIRUTA
700,42913,42913,LAU,BR,BORDEI VERDE,RO221,3,0,SIRUTA
703,42968,42968,LAU,BR,CIOCILE,RO221,3,0,SIRUTA
704,43019,43019,LAU,BR,CIREŞU,RO221,3,0,SIRUTA
88,4302,4302,LAU,AB,FĂRĂU,RO121,3,0,SIRUTA
705,43073,43073,LAU,BR,DUDEŞTI,RO221,3,0,SIRUTA
706,43117,43117,LAU,BR,FRECĂŢEI,RO221,3,0,SIRUTA
707,43180,43180,LAU,BR,GALBENU,RO221,3,0,SIRUTA
708,43242,43242,LAU,BR,GEMENELE,RO221,3,0,SIRUTA
709,43279,43279,LAU,BR,GRĂDIŞTEA,RO221,3,0,SIRUTA
710,43313,43313,LAU,BR,GROPENI,RO221,3,0,SIRUTA
696,43331,43331,LAU,BR,ORAŞ IANCA,RO221,2,1,SIRUTA
697,43411,43411,LAU,BR,ORAŞ ÎNSURĂŢEI,RO221,2,1,SIRUTA
711,43466,43466,LAU,BR,JIRLĂU,RO221,3,0,SIRUTA
712,43493,43493,LAU,BR,MĂRAŞU,RO221,3,0,SIRUTA
713,43563,43563,LAU,BR,MĂXINENI,RO221,3,0,SIRUTA
714,43625,43625,LAU,BR,MIRCEA VODĂ,RO221,3,0,SIRUTA
715,43652,43652,LAU,BR,MOVILA MIRESII,RO221,3,0,SIRUTA
89,4366,4366,LAU,AB,GALDA DE JOS,RO121,3,0,SIRUTA
716,43698,43698,LAU,BR,RACOVIŢĂ,RO221,3,0,SIRUTA
717,43732,43732,LAU,BR,RÂMNICELU,RO221,3,0,SIRUTA
718,43787,43787,LAU,BR,ROMANU,RO221,3,0,SIRUTA
719,43812,43812,LAU,BR,ROŞIORI,RO221,3,0,SIRUTA
720,43867,43867,LAU,BR,SALCIA TUDOR,RO221,3,0,SIRUTA
721,43929,43929,LAU,BR,SCORŢARU NOU,RO221,3,0,SIRUTA
722,43992,43992,LAU,BR,SILIŞTEA,RO221,3,0,SIRUTA
723,44060,44060,LAU,BR,STĂNCUŢA,RO221,3,0,SIRUTA
724,44113,44113,LAU,BR,SURDILA-GĂISEANCA,RO221,3,0,SIRUTA
726,44140,44140,LAU,BR,ŞUŢEŞTI,RO221,3,0,SIRUTA
727,44177,44177,LAU,BR,TICHILEŞTI,RO221,3,0,SIRUTA
728,44202,44202,LAU,BR,TRAIAN,RO221,3,0,SIRUTA
729,44257,44257,LAU,BR,TUDOR VLADIMIRESCU,RO221,3,0,SIRUTA
730,44300,44300,LAU,BR,TUFEŞTI,RO221,3,0,SIRUTA
731,44328,44328,LAU,BR,ULMU,RO221,3,0,SIRUTA
732,44355,44355,LAU,BR,UNIREA,RO221,3,0,SIRUTA
733,44391,44391,LAU,BR,VĂDENI,RO221,3,0,SIRUTA
734,44435,44435,LAU,BR,VICTORIA,RO221,3,0,SIRUTA
735,44462,44462,LAU,BR,VIŞANI,RO221,3,0,SIRUTA
736,44505,44505,LAU,BR,VIZIRU,RO221,3,0,SIRUTA
737,44532,44532,LAU,BR,ZĂVOAIA,RO221,3,0,SIRUTA
701,44560,44560,LAU,BR,CAZASU,RO221,3,0,SIRUTA
738,44818,44818,LAU,BZ,MUNICIPIUL BUZĂU,RO222,1,1,SIRUTA
90,4482,4482,LAU,AB,GÂRBOVA,RO121,3,0,SIRUTA
739,44845,44845,LAU,BZ,MUNICIPIUL RÂMNICU SĂRAT,RO222,4,1,SIRUTA
743,44863,44863,LAU,BZ,AMARU,RO222,3,0,SIRUTA
745,44934,44934,LAU,BZ,BALTA ALBĂ,RO222,3,0,SIRUTA
744,44989,44989,LAU,BZ,BĂLĂCEANU,RO222,3,0,SIRUTA
746,45003,45003,LAU,BZ,BECENI,RO222,3,0,SIRUTA
747,45101,45101,LAU,BZ,BERCA,RO222,3,0,SIRUTA
748,45245,45245,LAU,BZ,BISOCA,RO222,3,0,SIRUTA
91,4525,4525,LAU,AB,GÂRDA DE SUS,RO121,3,0,SIRUTA
749,45334,45334,LAU,BZ,BLĂJANI,RO222,3,0,SIRUTA
750,45361,45361,LAU,BZ,BOLDU,RO222,3,0,SIRUTA
751,45389,45389,LAU,BZ,BOZIORU,RO222,3,0,SIRUTA
752,45496,45496,LAU,BZ,BRĂDEANU,RO222,3,0,SIRUTA
753,45539,45539,LAU,BZ,BRĂEŞTI,RO222,3,0,SIRUTA
754,45619,45619,LAU,BZ,BREAZA,RO222,3,0,SIRUTA
755,45673,45673,LAU,BZ,BUDA,RO222,3,0,SIRUTA
757,45753,45753,LAU,BZ,CALVINI,RO222,3,0,SIRUTA
756,45815,45815,LAU,BZ,C.A. ROSETTI,RO222,3,0,SIRUTA
758,45888,45888,LAU,BZ,CĂNEŞTI,RO222,3,0,SIRUTA
759,45959,45959,LAU,BZ,CĂTINA,RO222,3,0,SIRUTA
760,46019,46019,LAU,BZ,CERNĂTEŞTI,RO222,3,0,SIRUTA
761,46108,46108,LAU,BZ,CHILIILE,RO222,3,0,SIRUTA
762,46180,46180,LAU,BZ,CHIOJDU,RO222,3,0,SIRUTA
763,46251,46251,LAU,BZ,CILIBIA,RO222,3,0,SIRUTA
764,46313,46313,LAU,BZ,CISLĂU,RO222,3,0,SIRUTA
765,46377,46377,LAU,BZ,COCHIRLEANCA,RO222,3,0,SIRUTA
766,46439,46439,LAU,BZ,COLŢI,RO222,3,0,SIRUTA
767,46484,46484,LAU,BZ,COSTEŞTI,RO222,3,0,SIRUTA
768,46554,46554,LAU,BZ,COZIENI,RO222,3,0,SIRUTA
770,46769,46769,LAU,BZ,GĂLBINAŞI,RO222,3,0,SIRUTA
771,46803,46803,LAU,BZ,GHERĂSENI,RO222,3,0,SIRUTA
772,46830,46830,LAU,BZ,GHERGHEASA,RO222,3,0,SIRUTA
773,46867,46867,LAU,BZ,GLODEANU SĂRAT,RO222,3,0,SIRUTA
774,46910,46910,LAU,BZ,GLODEANU-SILIŞTEA,RO222,3,0,SIRUTA
775,47006,47006,LAU,BZ,GREBĂNU,RO222,3,0,SIRUTA
92,4703,4703,LAU,AB,HOPÂRTA,RO121,3,0,SIRUTA
776,47079,47079,LAU,BZ,GURA TEGHII,RO222,3,0,SIRUTA
777,47159,47159,LAU,BZ,LARGU,RO222,3,0,SIRUTA
778,47186,47186,LAU,BZ,LOPĂTARI,RO222,3,0,SIRUTA
779,47300,47300,LAU,BZ,LUCIU,RO222,3,0,SIRUTA
780,47337,47337,LAU,BZ,MĂGURA,RO222,3,0,SIRUTA
782,47373,47373,LAU,BZ,MĂRĂCINENI,RO222,3,0,SIRUTA
783,47417,47417,LAU,BZ,MĂRGĂRITEŞTI,RO222,3,0,SIRUTA
784,47453,47453,LAU,BZ,MEREI,RO222,3,0,SIRUTA
785,47578,47578,LAU,BZ,MIHĂILEŞTI,RO222,3,0,SIRUTA
781,47630,47630,LAU,BZ,MÂNZĂLEŞTI,RO222,3,0,SIRUTA
93,4767,4767,LAU,AB,HOREA,RO121,3,0,SIRUTA
786,47774,47774,LAU,BZ,MOVILA BANULUI,RO222,3,0,SIRUTA
787,47818,47818,LAU,BZ,MURGEŞTI,RO222,3,0,SIRUTA
788,47854,47854,LAU,BZ,NĂENI,RO222,3,0,SIRUTA
740,47916,47916,LAU,BZ,ORAŞ NEHOIU,RO222,2,1,SIRUTA
789,48021,48021,LAU,BZ,ODĂILE,RO222,3,0,SIRUTA
790,48138,48138,LAU,BZ,PADINA,RO222,3,0,SIRUTA
792,48165,48165,LAU,BZ,PARDOŞI,RO222,3,0,SIRUTA
791,48227,48227,LAU,BZ,PĂNĂTĂU,RO222,3,0,SIRUTA
741,48325,48325,LAU,BZ,ORAŞ PĂTÂRLAGELE,RO222,2,1,SIRUTA
794,48487,48487,LAU,BZ,PIETROASELE,RO222,3,0,SIRUTA
793,48557,48557,LAU,BZ,PÂRSCOV,RO222,3,0,SIRUTA
795,48682,48682,LAU,BZ,PODGORIA,RO222,3,0,SIRUTA
742,48744,48744,LAU,BZ,ORAŞ POGOANELE,RO222,2,1,SIRUTA
796,48771,48771,LAU,BZ,POŞTA CÂLNĂU,RO222,3,0,SIRUTA
797,48842,48842,LAU,BZ,PUIEŞTI,RO222,3,0,SIRUTA
798,48922,48922,LAU,BZ,RACOVIŢENI,RO222,3,0,SIRUTA
799,48968,48968,LAU,BZ,RÂMNICELU,RO222,3,0,SIRUTA
800,49019,49019,LAU,BZ,ROBEASCA,RO222,3,0,SIRUTA
801,49046,49046,LAU,BZ,RUŞEŢU,RO222,3,0,SIRUTA
802,49073,49073,LAU,BZ,SĂGEATA,RO222,3,0,SIRUTA
803,49153,49153,LAU,BZ,SĂHĂTENI,RO222,3,0,SIRUTA
804,49206,49206,LAU,BZ,SĂPOCA,RO222,3,0,SIRUTA
805,49233,49233,LAU,BZ,SĂRULEŞTI,RO222,3,0,SIRUTA
94,4927,4927,LAU,AB,IGHIU,RO121,3,0,SIRUTA
806,49313,49313,LAU,BZ,SCORŢOASA,RO222,3,0,SIRUTA
807,49439,49439,LAU,BZ,SCUTELNICI,RO222,3,0,SIRUTA
808,49484,49484,LAU,BZ,SIRIU,RO222,3,0,SIRUTA
809,49545,49545,LAU,BZ,SMEENI,RO222,3,0,SIRUTA
810,49625,49625,LAU,BZ,STÂLPU,RO222,3,0,SIRUTA
812,49643,49643,LAU,BZ,TISĂU,RO222,3,0,SIRUTA
813,49769,49769,LAU,BZ,TOPLICENI,RO222,3,0,SIRUTA
95,4981,4981,LAU,AB,ÎNTREGALDE,RO121,3,0,SIRUTA
811,49849,49849,LAU,BZ,ŢINTEŞTI,RO222,3,0,SIRUTA
814,49894,49894,LAU,BZ,ULMENI,RO222,3,0,SIRUTA
816,49956,49956,LAU,BZ,VADU PAŞII,RO222,3,0,SIRUTA
818,50022,50022,LAU,BZ,VALEA RÂMNICULUI,RO222,3,0,SIRUTA
819,50068,50068,LAU,BZ,VALEA SALCIEI,RO222,3,0,SIRUTA
820,50102,50102,LAU,BZ,VERNEŞTI,RO222,3,0,SIRUTA
821,50228,50228,LAU,BZ,VINTILĂ VODĂ,RO222,3,0,SIRUTA
822,50326,50326,LAU,BZ,VIPEREŞTI,RO222,3,0,SIRUTA
817,50399,50399,LAU,BZ,VÂLCELELE,RO222,3,0,SIRUTA
823,50415,50415,LAU,BZ,ZĂRNEŞTI,RO222,3,0,SIRUTA
824,50479,50479,LAU,BZ,ZIDURI,RO222,3,0,SIRUTA
815,50549,50549,LAU,BZ,UNGURIU,RO222,3,0,SIRUTA
769,50564,50564,LAU,BZ,FLORICA,RO222,3,0,SIRUTA
825,50790,50790,LAU,CS,MUNICIPIUL REŞIŢA,RO422,1,1,SIRUTA
827,50889,50889,LAU,CS,ORAŞ ANINA,RO422,2,1,SIRUTA
828,50923,50923,LAU,CS,ORAŞ BĂILE HERCULANE,RO422,2,1,SIRUTA
829,50969,50969,LAU,CS,ORAŞ BOCŞA,RO422,2,1,SIRUTA
878,50987,50987,LAU,CS,OCNA DE FIER,RO422,3,0,SIRUTA
826,51010,51010,LAU,CS,MUNICIPIUL CARANSEBEŞ,RO422,4,1,SIRUTA
96,5103,5103,LAU,AB,JIDVEI,RO121,3,0,SIRUTA
830,51056,51056,LAU,CS,ORAŞ MOLDOVA NOUĂ,RO422,2,1,SIRUTA
831,51118,51118,LAU,CS,ORAŞ ORAVIŢA,RO422,2,1,SIRUTA
832,51207,51207,LAU,CS,ORAŞ OŢELU ROŞU,RO422,2,1,SIRUTA
833,51243,51243,LAU,CS,ARMENIŞ,RO422,3,0,SIRUTA
834,51305,51305,LAU,CS,BĂNIA,RO422,3,0,SIRUTA
835,51332,51332,LAU,CS,BĂUŢAR,RO422,3,0,SIRUTA
836,51387,51387,LAU,CS,BERLIŞTE,RO422,3,0,SIRUTA
837,51449,51449,LAU,CS,BERZASCA,RO422,3,0,SIRUTA
838,51500,51500,LAU,CS,BERZOVIA,RO422,3,0,SIRUTA
839,51546,51546,LAU,CS,BOLVAŞNIŢA,RO422,3,0,SIRUTA
840,51573,51573,LAU,CS,BOZOVICI,RO422,3,0,SIRUTA
841,51626,51626,LAU,CS,BREBU,RO422,3,0,SIRUTA
842,51662,51662,LAU,CS,BREBU NOU,RO422,3,0,SIRUTA
97,5167,5167,LAU,AB,LIVEZILE,RO121,3,0,SIRUTA
843,51699,51699,LAU,CS,BUCHIN,RO422,3,0,SIRUTA
844,51751,51751,LAU,CS,BUCOŞNIŢA,RO422,3,0,SIRUTA
845,51804,51804,LAU,CS,CARAŞOVA,RO422,3,0,SIRUTA
846,51840,51840,LAU,CS,CĂRBUNARI,RO422,3,0,SIRUTA
850,51877,51877,LAU,CS,CONSTANTIN DAICOVICIU,RO422,3,0,SIRUTA
847,51948,51948,LAU,CS,CICLOVA ROMÂNĂ,RO422,3,0,SIRUTA
848,51984,51984,LAU,CS,CIUCHICI,RO422,3,0,SIRUTA
849,52035,52035,LAU,CS,CIUDANOVIŢA,RO422,3,0,SIRUTA
851,52062,52062,LAU,CS,COPĂCELE,RO422,3,0,SIRUTA
98,5210,5210,LAU,AB,LOPADEA NOUĂ,RO121,3,0,SIRUTA
852,52115,52115,LAU,CS,CORNEA,RO422,3,0,SIRUTA
853,52160,52160,LAU,CS,CORNEREVA,RO422,3,0,SIRUTA
855,52570,52570,LAU,CS,DALBOŞEŢ,RO422,3,0,SIRUTA
856,52650,52650,LAU,CS,DOCLIN,RO422,3,0,SIRUTA
857,52696,52696,LAU,CS,DOGNECEA,RO422,3,0,SIRUTA
858,52721,52721,LAU,CS,DOMAŞNEA,RO422,3,0,SIRUTA
860,52758,52758,LAU,CS,EZERIŞ,RO422,3,0,SIRUTA
861,52785,52785,LAU,CS,FÂRLIUG,RO422,3,0,SIRUTA
862,52856,52856,LAU,CS,FOROTIC,RO422,3,0,SIRUTA
863,52909,52909,LAU,CS,GÂRNIC,RO422,3,0,SIRUTA
864,52936,52936,LAU,CS,GLIMBOCA,RO422,3,0,SIRUTA
865,52954,52954,LAU,CS,GORUIA,RO422,3,0,SIRUTA
866,52990,52990,LAU,CS,GRĂDINARI,RO422,3,0,SIRUTA
867,53023,53023,LAU,CS,IABLANIŢA,RO422,3,0,SIRUTA
868,53069,53069,LAU,CS,LĂPUŞNICEL,RO422,3,0,SIRUTA
99,5309,5309,LAU,AB,LUNCA MUREŞULUI,RO121,3,0,SIRUTA
869,53103,53103,LAU,CS,LĂPUŞNICU MARE,RO422,3,0,SIRUTA
870,53130,53130,LAU,CS,LUNCAVIŢA,RO422,3,0,SIRUTA
871,53167,53167,LAU,CS,LUPAC,RO422,3,0,SIRUTA
872,53210,53210,LAU,CS,MARGA,RO422,3,0,SIRUTA
873,53247,53247,LAU,CS,MĂURENI,RO422,3,0,SIRUTA
874,53274,53274,LAU,CS,MEHADIA,RO422,3,0,SIRUTA
875,53327,53327,LAU,CS,MEHADICA,RO422,3,0,SIRUTA
876,53345,53345,LAU,CS,NAIDĂŞ,RO422,3,0,SIRUTA
100,5336,5336,LAU,AB,LUPŞA,RO121,3,0,SIRUTA
877,53372,53372,LAU,CS,OBREJA,RO422,3,0,SIRUTA
879,53425,53425,LAU,CS,PĂLTINIŞ,RO422,3,0,SIRUTA
854,53489,53489,LAU,CS,CORONINI,RO422,3,0,SIRUTA
880,53513,53513,LAU,CS,POJEJENA,RO422,3,0,SIRUTA
881,53577,53577,LAU,CS,PRIGOR,RO422,3,0,SIRUTA
883,53639,53639,LAU,CS,RAMNA,RO422,3,0,SIRUTA
882,53675,53675,LAU,CS,RĂCĂŞDIA,RO422,3,0,SIRUTA
859,53700,53700,LAU,CS,EFTIMIE MURGU,RO422,3,0,SIRUTA
884,53728,53728,LAU,CS,RUSCA MONTANĂ,RO422,3,0,SIRUTA
885,53755,53755,LAU,CS,SACU,RO422,3,0,SIRUTA
886,53791,53791,LAU,CS,SASCA MONTANĂ,RO422,3,0,SIRUTA
887,53853,53853,LAU,CS,SICHEVIŢA,RO422,3,0,SIRUTA
888,54056,54056,LAU,CS,SLATINA-TIMIŞ,RO422,3,0,SIRUTA
889,54109,54109,LAU,CS,SOCOL,RO422,3,0,SIRUTA
890,54163,54163,LAU,CS,ŞOPOTU NOU,RO422,3,0,SIRUTA
892,54270,54270,LAU,CS,TEREGOVA,RO422,3,0,SIRUTA
893,54305,54305,LAU,CS,TICVANIU MARE,RO422,3,0,SIRUTA
891,54350,54350,LAU,CS,TÂRNOVA,RO422,3,0,SIRUTA
894,54387,54387,LAU,CS,TOPLEŢ,RO422,3,0,SIRUTA
895,54412,54412,LAU,CS,TURNU RUIENI,RO422,3,0,SIRUTA
896,54485,54485,LAU,CS,VĂLIUG,RO422,3,0,SIRUTA
897,54500,54500,LAU,CS,VĂRĂDIA,RO422,3,0,SIRUTA
898,54537,54537,LAU,CS,VERMEŞ,RO422,3,0,SIRUTA
899,54573,54573,LAU,CS,VRANI,RO422,3,0,SIRUTA
900,54617,54617,LAU,CS,ZĂVOI,RO422,3,0,SIRUTA
901,54699,54699,LAU,CS,ZORLENŢU MARE,RO422,3,0,SIRUTA
957,54975,54975,LAU,CJ,MUNICIPIUL CLUJ-NAPOCA,RO113,1,1,SIRUTA
959,55008,55008,LAU,CJ,MUNICIPIUL DEJ,RO113,4,1,SIRUTA
990,55062,55062,LAU,CJ,CUZDRIOARA,RO113,3,0,SIRUTA
1002,55106,55106,LAU,CJ,JICHIŞU DE JOS,RO113,3,0,SIRUTA
1009,55160,55160,LAU,CJ,MICA,RO113,3,0,SIRUTA
961,55259,55259,LAU,CJ,MUNICIPIUL TURDA,RO113,4,1,SIRUTA
1010,55277,55277,LAU,CJ,MIHAI VITEAZU,RO113,3,0,SIRUTA
1024,55311,55311,LAU,CJ,SĂNDULEŞTI,RO113,3,0,SIRUTA
958,55357,55357,LAU,CJ,MUNICIPIUL CÂMPIA TURZII,RO113,4,1,SIRUTA
960,55384,55384,LAU,CJ,MUNICIPIUL GHERLA,RO113,4,1,SIRUTA
962,55446,55446,LAU,CJ,ORAŞ HUEDIN,RO113,2,1,SIRUTA
963,55473,55473,LAU,CJ,AGHIREŞU,RO113,3,0,SIRUTA
964,55598,55598,LAU,CJ,AITON,RO113,3,0,SIRUTA
965,55623,55623,LAU,CJ,ALUNIŞ,RO113,3,0,SIRUTA
966,55687,55687,LAU,CJ,APAHIDA,RO113,3,0,SIRUTA
101,5577,5577,LAU,AB,METEŞ,RO121,3,0,SIRUTA
967,55776,55776,LAU,CJ,AŞCHILEU,RO113,3,0,SIRUTA
968,55838,55838,LAU,CJ,BACIU,RO113,3,0,SIRUTA
969,55918,55918,LAU,CJ,BĂIŞOARA,RO113,3,0,SIRUTA
970,56014,56014,LAU,CJ,BELIŞ,RO113,3,0,SIRUTA
971,56096,56096,LAU,CJ,BOBÂLNA,RO113,3,0,SIRUTA
